audio_path,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,label
train/train_wav\dia184_utt19.wav,-348.0401306152344,29.29195213317871,-6.524959564208984,5.928349018096924,-14.567178726196289,4.727484226226807,-4.860251426696777,-2.183433771133423,0.04691322520375252,-5.574866771697998,-10.770012855529785,-3.2763028144836426,5.211604595184326,607.3029078278865,2720.8873759188546,4683.1995412844035,2.7781260013580322,1809.3695404407222,6
train/train_wav\dia184_utt20.wav,-383.068359375,111.1141586303711,-39.29547119140625,17.285715103149414,-12.359028816223145,6.705908298492432,-5.889245510101318,-8.189045906066895,-2.275912046432495,14.70784854888916,1.9251883029937744,-1.46391761302948,2.2375340461730957,32.932740555276226,1578.0443977728676,3064.102564102564,2.0717086791992188,1445.5155652285107,0
train/train_wav\dia184_utt21.wav,-319.5719909667969,55.09711837768555,-31.76518440246582,3.572277307510376,-17.799320220947266,-3.8534605503082275,-4.747822284698486,1.1337084770202637,1.3350876569747925,7.513140678405762,-3.737011671066284,3.2582011222839355,12.626882553100586,752.6818195824143,2162.133695217662,3764.331896551724,2.3832502365112305,1616.8380065437,6
train/train_wav\dia185_utt0.wav,-284.65118408203125,92.42780303955078,-45.41681671142578,2.3699686527252197,-29.422365188598633,2.684549570083618,-23.9387149810791,-8.491508483886719,1.0128215551376343,-3.7062125205993652,-8.383638381958008,-7.549117565155029,-2.8697421550750732,0.0,1804.1804369054018,3462.5,1.7988590002059937,1518.596058219734,1
train/train_wav\dia185_utt1.wav,-360.0536804199219,101.16223907470703,-36.022850036621094,3.648744583129883,-34.91386795043945,11.095648765563965,-21.535593032836914,-6.090091228485107,-3.30859112739563,-4.79398775100708,2.9636824131011963,-0.6495237350463867,-2.1470794677734375,224.53632844002303,1810.8113388626957,3152.8445512820513,1.9320449829101562,1435.842600176253,0
train/train_wav\dia185_utt2.wav,-565.7646484375,102.54788208007812,-2.9193387031555176,41.26912307739258,-5.8050737380981445,11.526317596435547,-2.771871328353882,3.5629022121429443,-3.6099607944488525,-3.0630996227264404,-1.0536860227584839,-5.010055065155029,3.4249446392059326,255.86174652038113,1535.5829419048496,3202.216569767442,1.5430305004119873,1622.565947204057,1
train/train_wav\dia185_utt3.wav,-515.4136352539062,119.70271301269531,-32.48537826538086,34.91724395751953,-14.379838943481445,1.8749359846115112,-12.09489631652832,4.331568241119385,4.149143695831299,-2.676382303237915,-6.005030155181885,-6.63167142868042,2.424469470977783,410.4525780575312,1375.1971916302973,2725.761217948718,1.72929048538208,1365.201231026477,0
train/train_wav\dia185_utt4.wav,-462.2667541503906,95.00162506103516,-21.003271102905273,20.48197364807129,-19.664119720458984,8.422958374023438,-8.334441184997559,-3.052168607711792,-4.196535110473633,-7.141883373260498,-4.592674732208252,-6.9876885414123535,2.9493563175201416,365.6409761576717,1780.5178230421593,3384.2329545454545,1.9833651781082153,1579.056449311349,1
train/train_wav\dia185_utt5.wav,-456.2851257324219,88.19357299804688,-24.46762466430664,20.265789031982422,-19.400999069213867,4.913426876068115,-6.152920722961426,0.8959376811981201,-1.7358967065811157,-8.287208557128906,-8.673763275146484,-7.897029876708984,-2.3093690872192383,445.54408437887747,1848.6778334820071,3361.810064935065,2.1824588775634766,1530.9203888682903,3
train/train_wav\dia185_utt6.wav,-514.7333984375,92.19254302978516,-11.938591003417969,18.299705505371094,-15.233724594116211,30.56723403930664,-2.80603289604187,1.1019773483276367,-1.139406681060791,-0.23235207796096802,-2.5232410430908203,3.1528689861297607,4.596833229064941,687.0583196814607,1724.7650196132954,3500.48828125,1.4269089698791504,1652.7892201168647,1
train/train_wav\dia185_utt7.wav,-506.59063720703125,94.16029357910156,-21.36872673034668,22.549488067626953,-11.699018478393555,13.154705047607422,-8.473295211791992,-0.4914502501487732,-2.666863203048706,-1.6742719411849976,-0.43202826380729675,-0.3678247332572937,3.7551043033599854,644.209089957773,1724.5567093360573,3256.5476190476193,1.58224618434906,1539.7970765597609,1
train/train_wav\dia185_utt8.wav,-414.3830261230469,96.155517578125,-37.01826095581055,18.31987190246582,-24.488868713378906,-1.4822311401367188,-15.90739631652832,-2.5959410667419434,-3.511904716491699,-3.0527431964874268,-6.448761940002441,-6.812868118286133,0.06912437081336975,561.6880272881398,1768.3394719606465,3396.373056994819,1.6951556205749512,1534.1029153233867,1
train/train_wav\dia185_utt9.wav,-441.2669982910156,91.3523941040039,-24.21481704711914,23.177024841308594,-21.241540908813477,0.1018279567360878,-15.378092765808105,-1.024060845375061,-4.50755500793457,-2.8588814735412598,-3.672424554824829,-4.328585147857666,2.444672107696533,465.35355062467477,1826.0902870746777,3552.3353494623657,2.1537961959838867,1617.8499689528949,1
train/train_wav\dia185_utt10.wav,-420.8143005371094,87.73405456542969,-25.954740524291992,24.75580406188965,-25.644474029541016,11.702662467956543,-12.513467788696289,-9.063602447509766,-6.858156204223633,-3.5369880199432373,0.07139794528484344,-4.705137252807617,-2.2915384769439697,295.5536178582644,1900.270120609094,3601.339285714286,1.7573108673095703,1565.457349306839,0
train/train_wav\dia185_utt11.wav,-476.89697265625,59.838417053222656,-2.161444664001465,27.157262802124023,-18.544849395751953,8.857592582702637,-12.14375114440918,1.9420499801635742,-8.535690307617188,-3.9158272743225098,-2.2592413425445557,-0.49844273924827576,3.5314056873321533,598.1265202087176,2427.5963528863354,4638.119103773585,1.3389978408813477,1921.5840791263308,1
train/train_wav\dia185_utt12.wav,-359.9499206542969,64.38103485107422,-51.4610481262207,20.410289764404297,-19.086233139038086,5.984031677246094,-18.784114837646484,-11.290977478027344,-7.524684906005859,-4.042928218841553,-3.817739248275757,-5.6782073974609375,0.06369849294424057,533.9320980004476,2066.4987259817326,3624.8604910714284,2.4336209297180176,1529.4722321137908,2
train/train_wav\dia185_utt13.wav,-324.3297119140625,92.89801788330078,-69.8827133178711,14.70421314239502,-32.766788482666016,-0.7155094146728516,-17.828367233276367,-14.296908378601074,-0.6519938707351685,-6.049911975860596,-8.393810272216797,-5.586897373199463,0.35397443175315857,0.0,1781.3547099210775,3229.8519736842104,1.2357383966445923,1348.709086765013,1
train/train_wav\dia186_utt0.wav,-336.84417724609375,99.95266723632812,16.113588333129883,34.44681930541992,0.6619933843612671,-18.829994201660156,-18.398916244506836,-5.997827053070068,-18.369321823120117,1.3512537479400635,-8.290284156799316,8.953208923339844,2.8246514797210693,169.09407666956852,1487.8490928566687,3054.5343137254904,1.5822150707244873,1676.0937250748718,4
train/train_wav\dia186_utt1.wav,-363.4789123535156,76.35958862304688,9.421919822692871,31.383014678955078,-5.8714399337768555,-7.419470310211182,-8.602425575256348,-1.1941574811935425,-7.350917339324951,-1.6829004287719727,-5.054902076721191,0.9217362403869629,-0.3926145136356354,280.7690119738021,2047.410276107962,3969.718215811966,1.651443362236023,1834.4931779796689,4
train/train_wav\dia186_utt2.wav,-388.23223876953125,68.89515686035156,15.004376411437988,40.06011199951172,-10.43634033203125,-1.828086495399475,-4.8002495765686035,-6.417967319488525,1.6309993267059326,-6.291138648986816,-4.073068618774414,9.915449142456055,-2.6768481731414795,2698.725547326538,2298.1455112323492,4486.467633928572,1.701212763786316,1939.7314379696854,4
train/train_wav\dia186_utt3.wav,-266.5198669433594,50.471824645996094,6.0789666175842285,13.884984970092773,-14.08203125,-3.878614902496338,-26.851097106933594,6.106775283813477,-13.227193832397461,-2.7991201877593994,-12.827493667602539,3.6469881534576416,1.788986325263977,3715.36401032132,2853.725967780634,5081.140350877193,1.6957099437713623,2023.2224244702973,4
train/train_wav\dia186_utt4.wav,-250.8553009033203,31.855989456176758,36.10419845581055,24.27553367614746,-0.9177424311637878,-2.6524429321289062,-38.126949310302734,-0.40552815794944763,-14.32486343383789,-10.924201965332031,-7.7081451416015625,-1.5103439092636108,8.504814147949219,0.0,3009.816558186061,5303.385416666667,1.6932798624038696,2081.7982355371,0
train/train_wav\dia186_utt5.wav,-183.2041473388672,83.82828521728516,-47.08475112915039,6.873627185821533,-24.24663734436035,0.9076299667358398,-16.457054138183594,-9.411003112792969,-3.633493185043335,-1.4343640804290771,-11.89281940460205,-5.172632694244385,-6.920495510101318,36.75598419282157,1895.252966257989,3586.4809782608695,1.1179442405700684,1581.761861138474,1
train/train_wav\dia187_utt0.wav,-293.10711669921875,90.97888946533203,1.0341711044311523,14.526116371154785,-9.864627838134766,2.261178731918335,-8.16066837310791,-1.6405771970748901,-6.050368309020996,0.4138047695159912,-11.76305103302002,-1.973801612854004,-6.952011585235596,337.229396046035,1821.5654764675992,3767.9418103448274,1.7882577180862427,1818.3676329358195,3
train/train_wav\dia187_utt1.wav,-303.8870544433594,83.58104705810547,-24.582809448242188,8.471826553344727,-23.45245361328125,-5.445495128631592,-14.756885528564453,-10.87338924407959,-13.466288566589355,-5.941076278686523,-10.308381080627441,-11.551791191101074,-3.616215467453003,500.44302543204805,1869.7203617170396,3778.6458333333335,1.7272076606750488,1705.833849153197,1
train/train_wav\dia187_utt2.wav,-347.3158874511719,85.92667388916016,-32.79034423828125,12.16071605682373,-24.138822555541992,-7.165860652923584,-21.236684799194336,-9.912589073181152,-12.929537773132324,0.7115399837493896,-7.068522930145264,-0.0073809148743748665,-2.3850960731506348,0.0,1824.96371246565,3547.098214285714,1.9853178262710571,1631.1582096060781,4
train/train_wav\dia187_utt3.wav,-313.7607116699219,85.07691192626953,-21.074077606201172,4.595567226409912,-14.480940818786621,-3.9440934658050537,-16.034997940063477,-12.191717147827148,-0.478530615568161,-5.701976776123047,-12.192270278930664,-4.304187297821045,-5.455392360687256,488.5799456443045,1840.6489499370068,3915.962837837838,1.5021663904190063,1769.3050180935754,1
train/train_wav\dia187_utt4.wav,-293.52001953125,80.56098175048828,-6.925418376922607,22.05758285522461,-20.99620246887207,-0.08515850454568863,-13.056538581848145,-7.015763759613037,-7.532495975494385,-1.84805166721344,-8.094184875488281,-6.9822893142700195,-1.690769076347351,279.392805597009,1966.6332594344308,3877.632472826087,1.916855812072754,1744.3701985549503,0
train/train_wav\dia187_utt5.wav,-294.24517822265625,77.32406616210938,-18.584108352661133,7.439760208129883,-20.758615493774414,-1.5208098888397217,-18.111906051635742,-5.706639289855957,-3.9948172569274902,-7.965354919433594,-8.392159461975098,-13.615167617797852,-8.46992301940918,371.3297963635411,1968.3223989070532,3921.751968503937,1.9784530401229858,1747.193817382809,1
train/train_wav\dia187_utt6.wav,-343.64569091796875,94.61202239990234,-31.0759334564209,-6.142319202423096,-29.220308303833008,-1.7699518203735352,-17.285154342651367,-6.108811378479004,-7.064566612243652,-9.03714656829834,-11.628644943237305,-6.154270648956299,-6.100574493408203,382.7920260497315,1700.104530707645,3058.121565934066,2.0414302349090576,1479.4984655195628,0
train/train_wav\dia187_utt7.wav,-233.1665802001953,86.3836669921875,-37.08254623413086,5.656432151794434,-26.805912017822266,-1.911446452140808,-19.784198760986328,-14.609209060668945,-5.58335542678833,-4.876002788543701,-15.864168167114258,-12.130155563354492,-6.737765789031982,300.40296319747347,1813.1668829017242,3604.7712053571427,1.2456719875335693,1640.8044418181776,0
train/train_wav\dia187_utt8.wav,-240.96435546875,96.05702209472656,-61.319801330566406,3.2762112617492676,-26.803619384765625,-1.5054967403411865,-12.351840019226074,-6.570247650146484,-3.9253227710723877,-7.688694953918457,-13.854909896850586,-10.403664588928223,-7.571557521820068,557.8050331546109,1631.3067826539682,2876.953125,1.7605235576629639,1327.6165827881475,0
train/train_wav\dia187_utt9.wav,-327.1077575683594,68.03949737548828,-7.514761924743652,14.778666496276855,-38.215065002441406,-14.143994331359863,-13.73602294921875,-7.763177394866943,-14.668721199035645,-5.781887531280518,-14.7564058303833,-13.532062530517578,-4.76273775100708,461.31391611049764,2246.1140536458306,3930.6891025641025,2.112807512283325,1697.6169190767919,4
train/train_wav\dia188_utt0.wav,-465.19573974609375,71.94454193115234,0.2353789359331131,17.919178009033203,0.23354041576385498,8.586660385131836,-10.621855735778809,1.1604363918304443,1.8452599048614502,-4.235740661621094,-14.229698181152344,2.0472700595855713,-5.9693779945373535,402.68449963551365,2079.4864826647345,4502.358490566037,1.8619723320007324,1990.4730116136777,0
train/train_wav\dia188_utt2.wav,-326.943359375,41.497135162353516,-19.287351608276367,23.578397750854492,-23.219106674194336,-8.818357467651367,-16.341461181640625,-0.26448529958724976,-1.0741785764694214,-12.84656047821045,-8.861541748046875,-11.939504623413086,-6.8146562576293945,435.6253601609685,2406.7352746380734,4413.810483870968,1.8917253017425537,1771.9676070128623,0
train/train_wav\dia188_utt3.wav,-401.0248107910156,63.1323356628418,6.858914375305176,19.658546447753906,-8.01987075805664,7.9449663162231445,-9.2062406539917,3.975768804550171,-7.811487197875977,-1.4298864603042603,-3.7321901321411133,-3.1146275997161865,-6.550963878631592,186.7948635115668,2325.544562911292,4585.646802325581,1.9388595819473267,1960.856702610996,6
train/train_wav\dia188_utt4.wav,-321.6286315917969,55.22787857055664,-18.826284408569336,10.895687103271484,-20.52678871154785,0.3815293610095978,-6.4680304527282715,-3.4587960243225098,-9.371500015258789,-7.433483600616455,-6.5502448081970215,-3.992635726928711,-0.8245387077331543,554.9555380419195,2290.7895237948233,4107.347328244275,2.2884345054626465,1722.5792923009235,6
train/train_wav\dia188_utt5.wav,-358.85406494140625,83.12068939208984,-7.278435230255127,11.995620727539062,-9.695996284484863,-1.8030157089233398,-19.630043029785156,-1.4785538911819458,-9.868355751037598,-3.2213711738586426,-9.44717788696289,1.2026515007019043,-4.637746334075928,287.01948454841033,1885.204031255649,3818.097014925373,2.179478168487549,1774.9851957154428,6
train/train_wav\dia188_utt6.wav,-348.5472412109375,41.02131271362305,-37.33757400512695,6.543034076690674,-12.880521774291992,0.8718350529670715,-5.656189441680908,-1.5761678218841553,6.347553253173828,-8.925782203674316,-2.5051045417785645,-13.429423332214355,-3.993246078491211,461.8295882050388,2444.6756964391056,4130.482456140351,2.550513505935669,1716.1417495742128,0
train/train_wav\dia189_utt0.wav,-293.7042236328125,86.1665267944336,-0.22098125517368317,12.315597534179688,-17.347700119018555,18.813674926757812,-3.6438212394714355,1.8838613033294678,-1.1626094579696655,9.462076187133789,-3.1804440021514893,-8.725719451904297,-7.987148761749268,386.3307592148635,1934.8135532860051,3715.0410353535353,2.433659791946411,1688.361759122804,2
train/train_wav\dia189_utt1.wav,-382.768310546875,59.369197845458984,8.96957778930664,41.0667839050293,2.033409833908081,4.461528301239014,-7.869699954986572,-12.005613327026367,-7.73111629486084,10.111212730407715,-4.8056960105896,-4.930774688720703,-7.831370830535889,107.45195657033483,2299.0056350402883,4415.461753731343,2.3205976486206055,1860.3745368024088,0
train/train_wav\dia189_utt2.wav,-363.10528564453125,27.655500411987305,15.800832748413086,33.224246978759766,-11.056809425354004,7.430046081542969,-1.5179710388183594,4.627286911010742,-2.7566709518432617,4.492728233337402,2.840332269668579,-5.6862664222717285,-7.7640700340271,0.0,2788.2968061702045,4898.4375,2.752587080001831,1890.1557347410499,0
train/train_wav\dia189_utt3.wav,-287.3721923828125,88.5907211303711,-20.401885986328125,19.15312385559082,-14.07144546508789,2.111675262451172,-19.979249954223633,-14.382861137390137,-8.164998054504395,4.049065113067627,-2.1741015911102295,-2.425078868865967,-12.043540954589844,196.22866634136545,1899.4291979992927,3532.2516025641025,2.19358229637146,1589.6477663670428,0
train/train_wav\dia189_utt4.wav,-252.50079345703125,55.82308578491211,-38.41362762451172,18.22173309326172,-30.94291114807129,-3.0695502758026123,-5.8197479248046875,-20.1624813079834,-11.66218376159668,6.989241600036621,-6.286285400390625,-3.4108505249023438,-3.013615369796753,0.0,2283.204463361528,3872.4798387096776,1.6517367362976074,1613.9812475007116,0
train/train_wav\dia189_utt5.wav,-275.84515380859375,93.20092010498047,-37.6489143371582,15.750000953674316,-21.606056213378906,-9.061722755432129,-31.51852798461914,-10.362811088562012,-14.220446586608887,-6.714237689971924,-4.570734977722168,6.9897308349609375,-2.5919485092163086,708.446647268848,1591.9509693558828,2980.2083333333335,1.4437872171401978,1412.851602843162,4
train/train_wav\dia189_utt6.wav,-276.9418640136719,57.890262603759766,-22.45461082458496,20.345550537109375,-18.71842384338379,5.850332260131836,-8.542767524719238,-8.157512664794922,-4.6150312423706055,6.462944507598877,1.3316123485565186,1.696212649345398,0.8256464004516602,686.9461844059431,2323.276272723598,4322.02743902439,1.9546135663986206,1771.1196099061917,6
train/train_wav\dia189_utt7.wav,-303.6792297363281,85.73661804199219,-22.448387145996094,-10.361573219299316,-20.09943962097168,14.500946998596191,-7.761009693145752,-6.512119770050049,-9.538649559020996,7.678371429443359,-10.535226821899414,-0.33246517181396484,-10.155316352844238,488.8625582979374,2010.2746412368372,3729.643485915493,1.8335065841674805,1667.6235297913347,0
train/train_wav\dia189_utt8.wav,-299.28741455078125,77.62031555175781,-28.100984573364258,-5.461554527282715,-25.751192092895508,-8.400810241699219,-3.739759683609009,-14.510212898254395,1.6976484060287476,0.019643716514110565,-5.814310550689697,-9.442337036132812,-12.870864868164062,526.0635455222658,1877.8917069071683,3236.2871503496503,2.462289810180664,1561.5275053493149,6
train/train_wav\dia189_utt9.wav,-310.869873046875,89.8026123046875,-19.903520584106445,24.369396209716797,-20.12755012512207,-4.910539150238037,-11.507855415344238,-12.367358207702637,-14.513956069946289,-2.7732207775115967,-14.172567367553711,-13.045736312866211,-2.6496634483337402,522.0428740424927,1704.5706226590796,3381.5406976744184,1.6196075677871704,1589.1021733389118,0
train/train_wav\dia189_utt10.wav,-379.06365966796875,75.661376953125,16.090778350830078,12.060720443725586,-8.101484298706055,14.275348663330078,-9.35643482208252,-4.64388370513916,-8.62697982788086,8.626286506652832,1.6641201972961426,-10.91479778289795,-7.6693267822265625,244.6132498860955,2005.8188431224237,4012.2215346534654,1.9215643405914307,1872.3954556699039,0
train/train_wav\dia189_utt12.wav,-264.8961486816406,79.28001403808594,-33.243228912353516,1.6439311504364014,-30.953842163085938,3.639390230178833,-11.442052841186523,-15.78010082244873,-7.044731140136719,2.9107985496520996,-9.924318313598633,-6.357117176055908,-14.72419261932373,336.36448686425354,1979.8191842758204,3796.875,1.8931258916854858,1641.191181611004,1
train/train_wav\dia189_utt13.wav,-309.1534118652344,82.18710327148438,-5.421262264251709,0.6751695871353149,-16.904802322387695,3.243271589279175,-19.968257904052734,-6.429152488708496,-16.939838409423828,0.9685359597206116,-6.2340850830078125,-8.425541877746582,-12.212390899658203,338.37578025449494,1853.4266626063738,3437.0281040268455,2.550382375717163,1658.4997603451238,6
train/train_wav\dia189_utt14.wav,-282.12054443359375,82.29252624511719,-32.35406494140625,2.3131654262542725,-26.390235900878906,4.886225700378418,-12.703904151916504,-13.438724517822266,-7.242278575897217,2.285355806350708,-6.910774230957031,-2.389824390411377,-11.019855499267578,0.0,1987.0697340123716,3801.436054913295,1.5137325525283813,1643.4694186469508,4
train/train_wav\dia189_utt15.wav,-226.80120849609375,68.81069946289062,-60.00226593017578,-13.824275016784668,-34.78612518310547,-0.47627827525138855,-10.139890670776367,-7.009087562561035,-5.799526691436768,-2.1053390502929688,-10.950267791748047,-5.571516990661621,-7.375438213348389,578.5420267175155,2009.389642541575,3679.4051204819275,1.4856140613555908,1552.1674202697218,0
train/train_wav\dia190_utt0.wav,-336.49334716796875,73.86499786376953,7.914907932281494,8.53631591796875,-5.730473518371582,11.855721473693848,-10.570441246032715,-4.713564872741699,4.801066875457764,8.467719078063965,-10.9317626953125,-0.933053731918335,-10.310754776000977,373.71449992799074,2059.7066701561907,4333.984375,1.6372431516647339,1952.2460640941406,0
train/train_wav\dia190_utt1.wav,-348.4830017089844,85.90043640136719,3.3077824115753174,14.829355239868164,-10.681629180908203,0.19519737362861633,-11.078700065612793,10.2304048538208,0.45148172974586487,-1.7058719396591187,-6.1298298835754395,5.7455525398254395,-5.547388076782227,307.92489543042745,1926.7365865392137,4019.6795886075947,1.95241117477417,1850.85586368046,0
train/train_wav\dia190_utt2.wav,-282.3463134765625,91.89875030517578,-20.138994216918945,13.481717109680176,-14.208740234375,0.6987097263336182,-18.967487335205078,-12.014850616455078,-4.312787055969238,-3.662754535675049,-11.976150512695312,-4.253119468688965,-7.208810806274414,280.75251401163314,1724.3817792130762,3522.1238938053098,1.5187013149261475,1664.7791986229943,4
train/train_wav\dia190_utt3.wav,-338.6340026855469,93.09288024902344,-8.294790267944336,17.15662956237793,-13.330249786376953,4.216926574707031,-15.023316383361816,-3.535501003265381,9.318473815917969,-6.545331001281738,-11.99627685546875,4.012948989868164,-6.100135326385498,229.14408622960923,1783.2909432498436,3826.130319148936,1.8222944736480713,1760.516728326929,0
train/train_wav\dia190_utt4.wav,-316.3629455566406,89.45965576171875,-8.5944242477417,6.059693336486816,-7.029533863067627,5.641976356506348,-13.601774215698242,-8.063567161560059,-1.06083083152771,-2.8090267181396484,-11.768088340759277,-1.9582027196884155,-1.073995590209961,314.7279283574544,1818.284238811914,3677.938432835821,1.8499505519866943,1760.0660357702209,4
train/train_wav\dia190_utt5.wav,-357.8981628417969,105.65123748779297,-2.098867177963257,23.377946853637695,-6.043027400970459,5.360880374908447,-9.891046524047852,-10.42085075378418,-2.201706886291504,8.680757522583008,-5.115418434143066,-0.8679602146148682,-3.6347544193267822,124.05313833966751,1635.5672334660428,3553.6358173076924,1.6348260641098022,1708.6260944950866,0
train/train_wav\dia190_utt6.wav,-294.477783203125,90.27593231201172,-17.560972213745117,6.860744953155518,-9.861244201660156,4.6334710121154785,-13.354244232177734,-7.298730373382568,2.524726152420044,0.9635046124458313,-9.573363304138184,-2.1130943298339844,-5.101600646972656,237.7181921537346,1745.3806296835903,3591.5178571428573,1.223303198814392,1733.3373519594566,4
train/train_wav\dia190_utt7.wav,-283.3245849609375,47.12342834472656,10.312298774719238,19.1787109375,-5.952645778656006,5.463910102844238,-10.910265922546387,-2.2191660404205322,1.5321425199508667,5.398190498352051,-7.932790279388428,3.288841962814331,-0.6002421975135803,267.69118690038675,2655.882901809495,4956.534090909091,1.6957722902297974,1962.4676123478828,0
train/train_wav\dia191_utt0.wav,-263.3736877441406,96.4639892578125,0.22949127852916718,16.88437843322754,-10.98214054107666,11.680085182189941,-8.97976303100586,2.2265567779541016,2.6978845596313477,4.991905212402344,3.4983489513397217,9.24899959564209,-1.3229092359542847,52.12845044023937,1658.2336265378572,3584.581611570248,1.5391438007354736,1746.3364520128152,6
train/train_wav\dia191_utt1.wav,-285.798828125,91.3204116821289,-8.430914878845215,20.58954429626465,-12.649334907531738,-7.463947772979736,-15.0774564743042,0.3895532190799713,-5.796076774597168,1.5604866743087769,-0.2505109906196594,2.4043703079223633,-4.444650173187256,489.3890403442075,1789.8727744874734,3702.1059782608695,1.5907341241836548,1735.2588205422344,0
train/train_wav\dia191_utt2.wav,-235.5790252685547,99.40672302246094,-23.851072311401367,18.107845306396484,-16.6186580657959,-2.5545949935913086,-13.983808517456055,-7.283719539642334,2.3844101428985596,-1.4114391803741455,-3.2862331867218018,3.9360899925231934,-6.25761604309082,0.0,1706.8090877952998,3374.248798076923,1.5658625364303589,1597.7758649054429,0
train/train_wav\dia191_utt3.wav,-292.06036376953125,91.81886291503906,-11.712848663330078,17.922019958496094,-14.845100402832031,5.149054050445557,-7.62794828414917,-0.1655978411436081,-1.1908211708068848,-0.854211688041687,-6.0811381340026855,-0.21877549588680267,-5.201846122741699,286.4182086226206,1823.511526595821,3578.220274390244,1.5898340940475464,1680.03963447029,4
train/train_wav\dia191_utt4.wav,-277.9778137207031,102.88267517089844,-8.40415096282959,19.550186157226562,-8.381114959716797,5.944271087646484,-11.098522186279297,-1.1321972608566284,-8.8930082321167,0.31097492575645447,-4.354068756103516,1.3857288360595703,-6.674097061157227,147.6230366463848,1631.008423988421,3195.1069078947367,1.8747787475585938,1610.6601112070598,0
train/train_wav\dia191_utt5.wav,-276.2299499511719,73.75997161865234,4.383337020874023,24.890012741088867,-9.370514869689941,4.759964466094971,-8.902054786682129,3.3021152019500732,-2.255937337875366,-1.6649141311645508,-3.223520278930664,1.243080496788025,-5.101546287536621,137.1071348197225,2161.6020226712276,4070.9635416666665,1.6639375686645508,1793.9014256485898,0
train/train_wav\dia191_utt6.wav,-240.3644561767578,109.1739501953125,-5.1858296394348145,11.86505126953125,-6.96364164352417,0.8725615739822388,-14.958962440490723,-8.924139022827148,-8.810818672180176,1.4500393867492676,-4.159059047698975,-2.328566551208496,-6.386031627655029,170.6309669037919,1506.6352152670647,3088.304924242424,1.3525484800338745,1646.4254114118644,0
train/train_wav\dia192_utt0.wav,-210.830078125,111.04115295410156,-6.237615585327148,24.96665382385254,-8.198657989501953,7.389466762542725,-10.188023567199707,4.456493854522705,-8.343844413757324,2.7661356925964355,-1.01946222782135,-1.5010161399841309,-3.655787467956543,177.77846299005867,1354.4414974569074,2744.591346153846,1.9535915851593018,1524.2197580554273,3
train/train_wav\dia192_utt1.wav,-259.7408142089844,99.2500228881836,-6.719277381896973,5.554789066314697,-7.953407287597656,11.600249290466309,-5.723584175109863,5.533846378326416,-7.384665489196777,12.35565185546875,-0.8001710772514343,1.8763209581375122,-4.0418596267700195,284.957779980504,1576.671639255373,3290.747549019608,1.786121129989624,1694.651379646227,0
train/train_wav\dia192_utt2.wav,-243.58511352539062,99.08927154541016,-5.815641403198242,15.793319702148438,-9.586599349975586,9.166844367980957,-11.057052612304688,-1.7637176513671875,-12.413122177124023,-1.9769437313079834,0.4770216941833496,-0.6873869299888611,-0.6557602286338806,233.2378977375283,1729.8018394344433,3182.754088785047,2.287580966949463,1554.636971836662,0
train/train_wav\dia192_utt3.wav,-269.4675598144531,121.01190948486328,-16.24384880065918,12.306522369384766,-2.7258265018463135,5.352047920227051,-12.319253921508789,2.9713335037231445,-5.4741010665893555,-3.124854564666748,-1.9114934206008911,-2.118382692337036,0.010048904456198215,256.5463990233746,1281.7464635749293,2451.9647277227723,2.0227861404418945,1421.000945133829,4
train/train_wav\dia192_utt4.wav,-253.3279571533203,38.475257873535156,14.673120498657227,7.599560737609863,-8.542387008666992,8.152826309204102,-5.804736614227295,15.301321029663086,-3.861424207687378,1.6565302610397339,-5.957241058349609,1.769712209701538,3.6914713382720947,0.0,2947.9492591964604,5155.570652173913,1.8418902158737183,2035.8107306969282,4
train/train_wav\dia192_utt5.wav,-259.30010986328125,88.97288513183594,10.051727294921875,11.852703094482422,-7.292212009429932,2.3630738258361816,-6.178759574890137,-1.5619806051254272,-3.3080673217773438,1.0003869533538818,-4.611184120178223,-3.7259912490844727,-2.0384292602539062,279.0916247420295,1846.53927243763,3763.9802631578946,1.5817315578460693,1830.1176422158355,5
train/train_wav\dia192_utt6.wav,-192.98277282714844,98.5810546875,-30.687084197998047,13.609549522399902,-10.513748168945312,-2.29963755607605,-17.49620819091797,-4.57042932510376,-2.2796618938446045,-1.0343338251113892,-9.39384937286377,5.163950443267822,-3.371137857437134,178.31169796466415,1685.0266948084661,3311.333955223881,1.8210421800613403,1555.1094595367865,4
train/train_wav\dia192_utt7.wav,-180.44776916503906,62.52288818359375,-3.7997069358825684,-8.99157428741455,-23.656982421875,-0.47209641337394714,-20.05392074584961,0.13015063107013702,-6.790768623352051,-1.1871421337127686,1.5706928968429565,-2.2200186252593994,-1.63395357131958,0.0,2415.2546369228025,4528.339460784314,2.357830762863159,1826.6911851866387,5
train/train_wav\dia193_utt0.wav,-294.0873107910156,88.15340423583984,-18.881393432617188,37.46907424926758,-19.227684020996094,6.919853687286377,-9.760138511657715,2.481149196624756,-1.034674882888794,-9.462307929992676,-3.8604016304016113,-15.074605941772461,-0.37728196382522583,300.90601147439156,1815.2110522979094,3614.4803779069766,1.5977970361709595,1618.4475768140555,0
